2025-10-20 16:34:09 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 09:27:24 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 09:27:24 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512760, 周期: 1m, 尝试次数: 1
2025-10-21 09:27:24 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512760 分钟级数据...
2025-10-21 09:27:24 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512760 分钟级数据成功，数据条数: 1
2025-10-21 09:27:24 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512760 历史数据获取成功，数据条数: 1
2025-10-21 09:27:24 | INFO | src.account:update_position_price:146 | ETF持仓 518880 价格更新: 9.268 -> 9.526
2025-10-21 09:27:24 | INFO | src.account:_update_account_summary:239 | ETF账户摘要更新: 总资产=15087.70, 总盈亏=88.00, 当日盈亏=-41.20
2025-10-21 09:27:24 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 09:27:24 | INFO | src.prompt_generator:generate_trading_prompt:57 | 交易提示词生成成功
2025-10-21 09:27:24 | INFO | src.llm_client:generate_trading_advice:257 | 调用LLM API生成交易建议，尝试次数: 1
2025-10-21 09:27:43 | INFO | src.llm_client:generate_trading_advice:279 | 交易建议生成成功
2025-10-21 09:27:43 | INFO | src.prompt_generator:save_prompt_to_file:422 | 提示词已保存到: outputs\trading_prompt_20251021_092743.md
2025-10-21 09:27:43 | INFO | src.llm_client:save_advice_to_file:443 | 交易建议已保存到: outputs\trading_advice_20251021_092743.md
2025-10-21 09:27:43 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 10:33:40 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 10:33:40 | INFO | src.utils:create_directories:220 | 目录创建成功: data/market_data
2025-10-21 10:33:40 | INFO | src.utils:create_directories:220 | 目录创建成功: logs
2025-10-21 10:33:40 | INFO | src.utils:create_directories:220 | 目录创建成功: outputs
2025-10-21 10:33:40 | INFO | src.data_fetcher:__init__:37 | ETF数据获取器初始化完成
2025-10-21 10:33:40 | INFO | src.indicators:__init__:25 | 技术指标计算器初始化完成
2025-10-21 10:33:40 | INFO | src.utils:load_account_data:67 | 账户数据加载成功: data/account_data.json
2025-10-21 10:33:40 | INFO | src.account:__init__:26 | 账户管理器初始化完成
2025-10-21 10:33:40 | INFO | src.prompt_generator:__init__:27 | 语料生成器初始化完成
2025-10-21 10:33:40 | INFO | src.llm_client:__init__:36 | LLM客户端初始化完成，提供商: deepseek
2025-10-21 10:33:40 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 518880, 尝试次数: 1
2025-10-21 10:33:57 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 518880 实时数据获取成功
2025-10-21 10:33:57 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1d, 尝试次数: 1
2025-10-21 10:33:57 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 518880 日级数据...
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 518880 日级数据成功，数据条数: 2973
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 100
2025-10-21 10:33:58 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1m, 尝试次数: 1
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 518880 分钟级数据...
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 518880 分钟级数据成功，数据条数: 64
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 64
2025-10-21 10:33:58 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512760, 尝试次数: 1
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512760 实时数据获取成功
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512760, 周期: 1d, 尝试次数: 1
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512760 日级数据...
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512760 日级数据成功，数据条数: 1542
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512760 历史数据获取成功，数据条数: 100
2025-10-21 10:34:07 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512760, 周期: 1m, 尝试次数: 1
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512760 分钟级数据...
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512760 分钟级数据成功，数据条数: 65
2025-10-21 10:34:07 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512760 历史数据获取成功，数据条数: 65
2025-10-21 10:34:07 | INFO | src.account:update_position_price:146 | ETF持仓 518880 价格更新: 9.492 -> 9.49
2025-10-21 10:34:07 | INFO | src.account:_update_account_summary:239 | ETF账户摘要更新: 总资产=15069.70, 总盈亏=70.00, 当日盈亏=112.50
2025-10-21 10:34:07 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 10:34:07 | INFO | src.prompt_generator:generate_trading_prompt:57 | 交易提示词生成成功
2025-10-21 10:34:07 | INFO | src.llm_client:generate_trading_advice:257 | 调用LLM API生成交易建议，尝试次数: 1
2025-10-21 10:34:33 | INFO | src.llm_client:generate_trading_advice:279 | 交易建议生成成功
2025-10-21 10:34:33 | INFO | src.prompt_generator:save_prompt_to_file:422 | 提示词已保存到: outputs\trading_prompt_20251021_103433.md
2025-10-21 10:34:33 | INFO | src.llm_client:save_advice_to_file:443 | 交易建议已保存到: outputs\trading_advice_20251021_103433.md
2025-10-21 10:34:33 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 11:55:23 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 11:55:23 | INFO | src.utils:create_directories:238 | 目录创建成功: data/market_data
2025-10-21 11:55:23 | INFO | src.utils:create_directories:238 | 目录创建成功: logs
2025-10-21 11:55:23 | INFO | src.utils:create_directories:238 | 目录创建成功: outputs
2025-10-21 11:55:23 | INFO | src.data_fetcher:__init__:37 | ETF数据获取器初始化完成
2025-10-21 11:55:23 | INFO | src.indicators:__init__:25 | 技术指标计算器初始化完成
2025-10-21 11:55:23 | INFO | src.utils:load_account_data:67 | 账户数据加载成功: data/account_data.json
2025-10-21 11:55:23 | INFO | src.account:__init__:26 | 账户管理器初始化完成
2025-10-21 11:55:23 | INFO | src.prompt_generator:__init__:28 | 语料生成器初始化完成
2025-10-21 11:55:23 | INFO | src.llm_client:__init__:36 | LLM客户端初始化完成，提供商: deepseek
2025-10-21 11:55:23 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 518880, 尝试次数: 1
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 518880 实时数据获取成功
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1d, 尝试次数: 1
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 518880 日级数据...
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 518880 日级数据成功，数据条数: 2973
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 100
2025-10-21 11:55:41 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1m, 尝试次数: 1
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 518880 分钟级数据...
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 518880 分钟级数据成功，数据条数: 120
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 120
2025-10-21 11:55:41 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159995, 尝试次数: 1
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159995 实时数据获取成功
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1d, 尝试次数: 1
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159995 日级数据...
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159995 日级数据成功，数据条数: 1383
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 100
2025-10-21 11:55:49 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1m, 尝试次数: 1
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159995 分钟级数据...
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159995 分钟级数据成功，数据条数: 120
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 120
2025-10-21 11:55:49 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159637, 尝试次数: 1
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159637 实时数据获取成功
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1d, 尝试次数: 1
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159637 日级数据...
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159637 日级数据成功，数据条数: 757
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 100
2025-10-21 11:55:54 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1m, 尝试次数: 1
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159637 分钟级数据...
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159637 分钟级数据成功，数据条数: 120
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 120
2025-10-21 11:55:54 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512010, 尝试次数: 1
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512010 实时数据获取成功
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1d, 尝试次数: 1
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512010 日级数据...
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512010 日级数据成功，数据条数: 2913
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 100
2025-10-21 11:56:12 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1m, 尝试次数: 1
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512010 分钟级数据...
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512010 分钟级数据成功，数据条数: 120
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 120
2025-10-21 11:56:12 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159770, 尝试次数: 1
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159770 实时数据获取成功
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1d, 尝试次数: 1
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159770 日级数据...
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159770 日级数据成功，数据条数: 958
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 100
2025-10-21 11:56:18 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1m, 尝试次数: 1
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159770 分钟级数据...
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159770 分钟级数据成功，数据条数: 120
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 120
2025-10-21 11:56:18 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512710, 尝试次数: 1
2025-10-21 11:56:26 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512710 实时数据获取成功
2025-10-21 11:56:26 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1d, 尝试次数: 1
2025-10-21 11:56:26 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512710 日级数据...
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512710 日级数据成功，数据条数: 1489
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 100
2025-10-21 11:56:27 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1m, 尝试次数: 1
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512710 分钟级数据...
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512710 分钟级数据成功，数据条数: 120
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 120
2025-10-21 11:56:27 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 515980, 尝试次数: 1
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 515980 实时数据获取成功
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1d, 尝试次数: 1
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 515980 日级数据...
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 515980 日级数据成功，数据条数: 1383
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 100
2025-10-21 11:56:35 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1m, 尝试次数: 1
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 515980 分钟级数据...
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 515980 分钟级数据成功，数据条数: 120
2025-10-21 11:56:35 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 120
2025-10-21 11:56:35 | INFO | src.account:update_position_price:146 | ETF持仓 518880 价格更新: 9.49 -> 9.497
2025-10-21 11:56:35 | INFO | src.account:_update_account_summary:239 | ETF账户摘要更新: 总资产=15073.20, 总盈亏=73.50, 当日盈亏=112.50
2025-10-21 11:56:35 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 11:56:35 | INFO | src.prompt_generator:generate_trading_prompt:64 | 交易提示词生成成功
2025-10-21 11:56:35 | INFO | src.llm_client:generate_trading_advice:257 | 调用LLM API生成交易建议，尝试次数: 1
2025-10-21 11:56:51 | INFO | src.llm_client:generate_trading_advice:279 | 交易建议生成成功
2025-10-21 11:56:51 | INFO | src.prompt_generator:save_prompt_to_file:427 | 提示词已保存到: outputs\trading_prompt_20251021_115651.md
2025-10-21 11:56:51 | INFO | src.llm_client:save_advice_to_file:443 | 交易建议已保存到: outputs\trading_advice_20251021_115651.md
2025-10-21 11:56:51 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 14:02:50 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 14:02:50 | INFO | src.utils:create_directories:238 | 目录创建成功: data/market_data
2025-10-21 14:02:50 | INFO | src.utils:create_directories:238 | 目录创建成功: logs
2025-10-21 14:02:50 | INFO | src.utils:create_directories:238 | 目录创建成功: outputs
2025-10-21 14:02:50 | INFO | src.data_fetcher:__init__:37 | ETF数据获取器初始化完成
2025-10-21 14:02:50 | INFO | src.indicators:__init__:25 | 技术指标计算器初始化完成
2025-10-21 14:02:50 | INFO | src.utils:load_account_data:67 | 账户数据加载成功: data/account_data.json
2025-10-21 14:02:50 | INFO | src.account:__init__:26 | 账户管理器初始化完成
2025-10-21 14:02:50 | INFO | src.prompt_generator:__init__:28 | 语料生成器初始化完成
2025-10-21 14:02:50 | INFO | src.llm_client:__init__:36 | LLM客户端初始化完成，提供商: deepseek
2025-10-21 14:02:50 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 518880, 尝试次数: 1
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 518880 实时数据获取成功
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1d, 尝试次数: 1
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 518880 日级数据...
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 518880 日级数据成功，数据条数: 2973
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 100
2025-10-21 14:03:09 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1m, 尝试次数: 1
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 518880 分钟级数据...
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 518880 分钟级数据成功，数据条数: 184
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 184
2025-10-21 14:03:09 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159995, 尝试次数: 1
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159995 实时数据获取成功
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1d, 尝试次数: 1
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159995 日级数据...
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159995 日级数据成功，数据条数: 1383
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 100
2025-10-21 14:03:18 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1m, 尝试次数: 1
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159995 分钟级数据...
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159995 分钟级数据成功，数据条数: 184
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 184
2025-10-21 14:03:18 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159637, 尝试次数: 1
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159637 实时数据获取成功
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1d, 尝试次数: 1
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159637 日级数据...
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159637 日级数据成功，数据条数: 757
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 100
2025-10-21 14:03:23 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1m, 尝试次数: 1
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159637 分钟级数据...
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159637 分钟级数据成功，数据条数: 184
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 184
2025-10-21 14:03:23 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512010, 尝试次数: 1
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512010 实时数据获取成功
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1d, 尝试次数: 1
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512010 日级数据...
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512010 日级数据成功，数据条数: 2913
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 100
2025-10-21 14:03:41 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1m, 尝试次数: 1
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512010 分钟级数据...
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512010 分钟级数据成功，数据条数: 184
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 184
2025-10-21 14:03:41 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159770, 尝试次数: 1
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159770 实时数据获取成功
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1d, 尝试次数: 1
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159770 日级数据...
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159770 日级数据成功，数据条数: 958
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 100
2025-10-21 14:03:47 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1m, 尝试次数: 1
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159770 分钟级数据...
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159770 分钟级数据成功，数据条数: 184
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 184
2025-10-21 14:03:47 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512710, 尝试次数: 1
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512710 实时数据获取成功
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1d, 尝试次数: 1
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512710 日级数据...
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512710 日级数据成功，数据条数: 1489
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 100
2025-10-21 14:03:56 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1m, 尝试次数: 1
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512710 分钟级数据...
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512710 分钟级数据成功，数据条数: 184
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 184
2025-10-21 14:03:56 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 515980, 尝试次数: 1
2025-10-21 14:04:04 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 515980 实时数据获取成功
2025-10-21 14:04:04 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1d, 尝试次数: 1
2025-10-21 14:04:04 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 515980 日级数据...
2025-10-21 14:04:04 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 515980 日级数据成功，数据条数: 1383
2025-10-21 14:04:04 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 100
2025-10-21 14:04:04 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
